"order_id","order_date","quantity","customer_id","name","email","phone","address","birthdate","product_id","name (Right)","category","price","stock"
2873,"2024-02-26",8,581,"Amy Lewis","Amy@default.com",123456789,"6441 Douglas Parkways, Thompsonhaven, WI 43098","1991-12-23",223,"Once","Electronics",43.35,988
2874,"2024-06-21",6,487,"Nicole Hernandez","Nicole@default.com",123456789,"197 Hicks Drive Apt. 152, West Chelseaborough, OR 61887","1982-11-16",297,"Option","Electronics",351.24,295
2875,"2023-09-09",5,278,"Megan Martinez","Megan@default.com",123456789,"USCGC Rios, FPO AP 27626","1978-02-17",114,"Itself","Electronics",270.43,901
2876,"2023-07-25",7,48,"Wayne Osborne","Wayne@default.com",123456789,"PSC 0547, Box 6097, APO AE 51438","1966-03-19",77,"Drug","Clothing",391.16,793
2877,"2023-09-20",7,947,"Kevin Taylor","Kevin@default.com",123456789,"6529 Kyle Rue, North Julie, ND 92276","1958-10-27",294,"Security","Electronics",336.38,298
2878,"2024-06-07",2,77,"Justin Sanchez","Justin@default.com",123456789,"587 Ramirez Path Suite 692, Port Nicholaschester, AR 69837","2003-12-24",3,"Suffer","Books",212.52,117
2879,"2023-11-16",8,701,"Stephen Ramirez","Stephen@default.com",123456789,"3049 Fitzgerald Burgs, Patelstad, UT 89335","1998-02-02",214,"Professor","Clothing",373.11,893
2880,"2024-09-24",7,948,"Samuel Reeves","Samuel@default.com",123456789,"22579 Holly Fork, North Stephanie, MA 67440","1964-12-15",23,"Unit","Home",441.03,77
2881,"2024-10-23",7,288,"Xavier Webb","Xavier@default.com",123456789,"7724 Lance Ranch Suite 813, East Timothy, NM 94944","1967-06-27",21,"Admit","Clothing",136.27,732
2882,"2023-11-17",3,921,"Michelle Lowe","Michelle@default.com",123456789,"Unit 1795 Box 1870, DPO AP 49897","1968-06-27",241,"Finally","Home",429.08,830
2883,"2025-06-08",1,557,"Lisa Gonzalez","Lisa@default.com",123456789,"05673 Blackburn Island Apt. 271, Samuelland, MD 23116","1995-10-30",259,"Their","Clothing",205.14,461
2884,"2025-01-14",5,578,"Karen Dunn","Karen@default.com",123456789,"539 Hood Expressway, South Alexisstad, GA 21573","1994-09-12",18,"Wish","Beauty",498.07,384
2885,"2023-10-01",8,674,"Taylor Ross","Taylor@default.com",123456789,"35318 Brady Curve, West Lisaview, IA 78672","1970-01-01",218,"World","Clothing",320.64,480
2886,"2024-08-25",2,34,"Jennifer Morgan","Jennifer@default.com",123456789,"06485 Smith Dale Suite 384, South Timothychester, NC 45780","1967-09-12",272,"Me","Clothing",192.66,757
2887,"2025-01-26",10,184,"Cathy Cunningham","Cathy@default.com",123456789,"013 Mcneil Stravenue, Lake Jordan, MA 43529","1970-12-22",202,"Model","Electronics",401.7,997
2888,"2024-10-08",7,952,"Cheryl Peck","Cheryl@default.com",123456789,"9540 Dennis Flat, Lewisview, IL 64174","1985-08-08",246,"Hand","Electronics",377.97,254
2889,"2023-11-14",1,871,"Sarah Carr","Sarah@default.com",123456789,"0232 Jill Manor Suite 597, South Vanessa, VA 41152","1988-12-05",51,"Head","Books",214.67,12
2890,"2025-06-21",10,323,"Victoria Powell","Victoria@default.com",123456789,"1217 Hernandez Meadow Suite 003, Stevenchester, AK 90361","2006-10-28",232,"Her","Home",36.79,410
2891,"2023-07-23",5,17,"Brandon Dunn","Brandon@default.com",649143329,"9938 Mills Lakes, West Ryan, CO 27848","1959-01-05",254,"Establish","Clothing",113.61,633
2892,"2025-04-14",1,985,"Jesse Williamson","Jesse@default.com",123456789,"93724 Paul Street Suite 205, Christophermouth, MS 20814","1995-04-16",124,"Expect","Beauty",160.27,87
2893,"2025-05-27",10,213,"Lauren Guerra","Lauren@default.com",123456789,"061 Johnny Forks Suite 127, Beckyland, TX 74670","1985-11-28",43,"Still","Books",360.22,545
2894,"2025-04-08",8,602,"Angel Flores","Angel@default.com",123456789,"2783 Natasha Extension, North Annetteville, DC 51609","1982-10-16",286,"Recently","Beauty",391.71,76
2895,"2025-03-09",1,148,"Scott Brown","Scott@default.com",123456789,"9954 Santiago Mountains Apt. 931, North Robertfurt, WY 84097","1964-09-18",7,"Resource","Electronics",106.11,987
2896,"2024-10-24",6,771,"David Wells","David@default.com",123456789,"Unit 4075 Box 2236, DPO AA 97817","1959-05-06",209,"Doctor","Clothing",361.04,653
2897,"2024-12-07",3,841,"Steven Durham","Steven@default.com",123456789,"58952 Christopher Field Apt. 346, West Theresaton, RI 45174","1981-12-26",112,"Instead","Beauty",202.84,348
2898,"2024-07-24",8,730,"Erin Schneider","Erin@default.com",123456789,"19858 Christopher Loop Apt. 613, Wangfort, IL 37085","1969-04-29",68,"Do","Books",68.09,751
2899,"2024-06-02",8,841,"Steven Durham","Steven@default.com",123456789,"58952 Christopher Field Apt. 346, West Theresaton, RI 45174","1981-12-26",184,"Remember","Home",316.73,778
2900,"2023-12-22",5,408,"Denise Smith","Denise@default.com",123456789,"313 Donald Unions, East Claudiaborough, WY 92598","1990-06-30",152,"Television","Beauty",340.27,543
2901,"2023-09-17",1,952,"Cheryl Peck","Cheryl@default.com",123456789,"9540 Dennis Flat, Lewisview, IL 64174","1985-08-08",123,"Writer","Home",365.63,195
2902,"2025-05-04",3,79,"Erin Pierce","Erin@default.com",123456789,"258 Walls Square Apt. 365, East Jennifer, VT 01045","1958-11-09",47,"Population","Electronics",246.82,70
2903,"2024-12-10",6,307,"Katelyn Powell DVM","Katelyn@default.com",123456789,"58588 Robert Center Apt. 567, Tranfurt, IN 64741","1977-11-29",9,"Issue","Electronics",123.15,110
2904,"2024-02-03",9,167,"Albert Martinez","Albert@default.com",123456789,"789 Cummings Court Suite 041, Erikfort, VT 50418","1984-01-01",246,"Hand","Electronics",377.97,254
2905,"2024-08-03",9,578,"Karen Dunn","Karen@default.com",123456789,"539 Hood Expressway, South Alexisstad, GA 21573","1994-09-12",157,"Live","Home",5.2,338
2906,"2023-08-01",4,247,"James Johnson","James@default.com",123456789,"575 Gonzalez Crescent Apt. 443, South Andrea, CO 29643","1964-01-30",83,"Concern","Books",432.98,606
2907,"2024-10-26",6,581,"Amy Lewis","Amy@default.com",123456789,"6441 Douglas Parkways, Thompsonhaven, WI 43098","1991-12-23",236,"Office","Clothing",107.38,644
2908,"2025-06-02",9,855,"Wendy Ortega","Wendy@default.com",123456789,"94094 Christine Fall, South Eric, SC 86617","1995-06-28",293,"Opportunity","Beauty",67.48,481
2909,"2023-10-11",7,870,"Cynthia Ho","Cynthia@default.com",123456789,"Unit 9317 Box 3706, DPO AA 91576","2007-04-25",299,"Just","Clothing",88.06,289
2910,"2024-05-21",9,399,"Ariel Grant","Ariel@default.com",123456789,"502 Christopher View Suite 616, Huntland, AZ 72752","2002-02-20",13,"Music","Electronics",161.51,319
2911,"2023-10-18",2,694,"Pam Thornton","Pam@default.com",123456789,"22554 Megan Gateway Apt. 619, New Joshua, IN 98633","1960-02-13",233,"Wife","Books",206.76,503
2912,"2024-01-17",3,919,"Donna Savage","Donna@default.com",123456789,"689 Serrano Islands Suite 365, Jillmouth, CA 21912","1997-09-04",238,"Form","Beauty",452.9,54
2913,"2023-10-05",3,554,"William Nelson","William@default.com",123456789,"8413 Hanna Mall Apt. 831, Port Lori, UT 56352","1999-10-22",71,"Letter","Books",399.08,666
2914,"2024-06-03",6,340,"Jeffrey Sanchez","Jeffrey@default.com",123456789,"578 Michael Course Suite 007, South Sandra, MI 80106","1973-08-16",208,"Agency","Beauty",308.26,129
2915,"2024-11-18",10,394,"Mark Brown","Mark@default.com",123456789,"02498 Donna Parks, New Dustin, GA 90016","1965-05-28",95,"Mission","Home",394.75,768
2916,"2024-03-31",6,774,"Gina Mendoza","Gina@default.com",123456789,"228 Wagner Green Suite 083, New Gwendolynborough, KY 70734","1968-01-11",190,"Subject","Clothing",7.74,198
2917,"2025-07-13",8,758,"Vickie Stephens","Vickie@default.com",123456789,"54710 Wesley Grove, Wilkersonland, VA 52165","1992-02-10",238,"Form","Beauty",452.9,54
2918,"2024-11-07",3,144,"Evan Hudson","Evan@default.com",123456789,"569 Ball Vista Apt. 918, Brownland, NV 12841","1993-07-25",1,"Source","Electronics",299.29,765
2919,"2023-11-22",5,810,"Catherine Crawford","Catherine@default.com",123456789,"1999 Regina Shores, East Jason, KS 05832","2003-06-24",37,"Safe","Electronics",71.47,123
2920,"2025-02-02",5,706,"Catherine Raymond","Catherine@default.com",123456789,"6809 Christopher Station Apt. 817, Mcdowellton, IN 47582","1976-09-20",198,"Learn","Beauty",29.86,546
2921,"2025-01-27",7,742,"Tyler Marshall","Tyler@default.com",123456789,"96023 Lewis Gateway Apt. 059, Smithton, MT 81195","1956-09-16",171,"Really","Clothing",318.31,548
2922,"2025-05-04",2,81,"Mary Conrad","Mary@default.com",123456789,"43494 Powers Keys Suite 225, New Nicolefort, ME 68057","1972-08-14",272,"Me","Clothing",192.66,757
2923,"2025-01-20",8,513,"Elijah Paul","Elijah@default.com",829528221,"37259 Moody Ways, Port Karenshire, DC 59977","1958-09-10",17,"Less","Beauty",499.23,981
2924,"2025-07-17",7,764,"Anne Andrews","Anne@default.com",123456789,"309 Garcia Centers Suite 742, Traceyton, MT 37719","1984-11-29",152,"Television","Beauty",340.27,543
2925,"2024-11-01",8,998,"April Cruz","April@default.com",123456789,"95892 Roberts Causeway, New Bradychester, IN 50041","2007-07-11",219,"Natural","Home",384.08,490
2926,"2023-08-16",10,355,"Danny Cooper","Danny@default.com",123456789,"35100 Amanda Harbors Apt. 292, Matthewside, DE 23515","1973-02-11",139,"Management","Electronics",333.8,17
2927,"2024-12-19",3,55,"Thomas Hamilton","Thomas@default.com",422747999,"87125 Thomas Trail, East Mary, IA 06769","1979-10-24",278,"Heart","Beauty",416.8,216
2928,"2024-01-14",10,101,"Tammy Woods","Tammy@default.com",123456789,"4629 Phillips Burg, Port Garyland, SC 99507","2001-11-10",295,"Learn","Clothing",284.16,33
2929,"2024-08-08",9,448,"Samantha Becker","Samantha@default.com",123456789,"30912 Blevins Ramp, South James, WA 80671","2003-12-15",107,"Seek","Beauty",167.49,499
2930,"2025-03-07",9,238,"Sara Rogers","Sara@default.com",123456789,"458 Denise Squares Suite 931, Elizabethfort, ID 28102","1997-10-16",42,"Probably","Beauty",304.39,355
2931,"2024-04-19",5,859,"Keith Davis","Keith@default.com",123456789,"710 Mahoney Crescent Suite 150, Harrisbury, MN 29766","1981-12-31",172,"This","Clothing",170.92,973
2932,"2025-02-27",3,78,"Jessica Jackson","Jessica@default.com",565374690,"858 Stephen Mall, Port Aaron, ID 62391","1989-01-08",29,"Movie","Clothing",307.78,104
2933,"2025-07-04",6,349,"Rebecca Cabrera","Rebecca@default.com",123456789,"980 Herrera Village Suite 894, Lake Jenniferton, MI 81051","1962-06-15",264,"Explain","Electronics",18.35,602
2934,"2023-12-05",10,620,"Valerie Lindsey","Valerie@default.com",123456789,"7364 Derek Crossing, West Erik, FL 45713","1989-08-24",187,"Season","Beauty",249.72,289
2935,"2024-06-03",10,788,"Jacob Cole","Jacob@default.com",123456789,"6046 Reed Pines Suite 807, Port Christianfort, MA 49863","1996-07-03",27,"Argue","Books",417.7,642
2936,"2024-12-07",6,629,"Karen Fields","Karen@default.com",123456789,"7728 Padilla Land Suite 607, Kennethton, CT 14679","1972-02-28",57,"Remain","Electronics",371.91,443
2937,"2023-09-18",10,978,"Laura Mccoy","Laura@default.com",123456789,"8718 Long Tunnel, West Benjamin, MS 17294","1999-06-08",197,"Onto","Clothing",261.39,725
2938,"2024-05-19",10,610,"Leslie Thomas","Leslie@default.com",123456789,"875 Jay Pines Suite 035, North Michael, ME 85293","1954-12-11",188,"International","Home",125.77,102
2939,"2024-11-17",7,407,"Amanda Gonzalez","Amanda@default.com",123456789,"5237 Haynes Roads, Scottview, WI 52313","1987-01-24",239,"Who","Home",294.12,155
2940,"2024-04-01",2,993,"Tyler Smith","Tyler@default.com",123456789,"6586 Graham Highway, North Michaelchester, UT 57067","1976-01-12",21,"Admit","Clothing",136.27,732
2941,"2024-10-04",1,793,"Jacob Fuentes","Jacob@default.com",123456789,"350 Sandra Knoll Apt. 536, South Sabrina, FL 83872","1960-09-14",188,"International","Home",125.77,102
2942,"2024-12-16",1,335,"Shawn Ruiz","Shawn@default.com",123456789,"USNS Edwards, FPO AP 43780","1986-05-22",188,"International","Home",125.77,102
2943,"2024-05-29",3,31,"Dr. Travis Collins DDS","Dr.@default.com",123456789,"490 Velazquez Falls Suite 254, Jasonside, NY 89189","1987-06-13",90,"Turn","Electronics",465.75,88
2944,"2025-05-03",4,650,"Rick Rogers","Rick@default.com",123456789,"1080 Arthur Corner, Lake Chloeview, RI 55717","2001-08-02",287,"Level","Clothing",327.62,160
2945,"2024-09-05",2,280,"Ashley Monroe","Ashley@default.com",123456789,"78211 Suarez Mission Suite 603, Brookston, GA 31492","1996-08-22",35,"Nor","Books",333.38,614
2946,"2023-11-22",2,803,"Susan Graham","Susan@default.com",123456789,"43626 Delacruz Via, Kimland, WA 99473","1968-10-11",288,"Note","Electronics",378.35,2
2947,"2024-06-26",8,462,"David Greer","David@default.com",123456789,"38640 Miller Turnpike Suite 820, Carolstad, NH 78642","2005-07-02",105,"Place","Beauty",16.71,332
2948,"2024-06-13",8,503,"Andrea Adkins","Andrea@default.com",123456789,"8771 Gonzalez Forest Apt. 688, Thompsonhaven, MT 50141","1996-04-16",71,"Letter","Books",399.08,666
2949,"2024-07-10",6,234,"Danielle Rodriguez","Danielle@default.com",123456789,"35697 Sarah Fork, New Michaelside, NH 50097","1966-05-06",172,"This","Clothing",170.92,973
2950,"2023-07-27",4,365,"Susan Cabrera","Susan@default.com",123456789,"854 Traci Courts Suite 973, West John, ID 57535","1993-08-07",123,"Writer","Home",365.63,195
2951,"2024-08-01",4,567,"Matthew Smith","Matthew@default.com",123456789,"2420 David Harbor Apt. 442, Ericksonport, IA 36058","1965-01-01",277,"Firm","Beauty",377.24,640
2952,"2025-04-30",2,964,"Jeffrey Warren","Jeffrey@default.com",123456789,"2727 Blackwell Common, Shawborough, PA 06386","1961-07-04",59,"Local","Books",216.71,370
2953,"2025-05-29",3,385,"Bradley Brown","Bradley@default.com",123456789,"561 Rice Dam, Jeremyview, CA 89416","1970-05-08",245,"Herself","Clothing",179.12,87
2954,"2025-06-11",7,443,"Brittany Robinson","Brittany@default.com",123456789,"157 Frye Roads, New Jenniferville, SD 54833","1956-08-29",298,"Human","Beauty",384.61,723
2955,"2024-02-04",7,191,"Shelly Payne","Shelly@default.com",123456789,"53640 Kevin Crossing Suite 991, New Susan, MT 54221","1959-02-24",108,"Skill","Home",432.85,217
2956,"2024-02-14",2,697,"Lisa Daniels","Lisa@default.com",123456789,"4607 Mike Place Apt. 165, Lake Jennifer, TX 53127","2000-02-11",116,"Throw","Electronics",62.09,718
2957,"2023-07-22",1,600,"Mark Kelley","Mark@default.com",374872007,"3461 Christopher Extension Suite 473, East Tracy, MI 99353","1964-05-24",165,"Front","Beauty",239.23,123
2958,"2024-06-29",10,677,"Colleen Andrews","Colleen@default.com",123456789,"6147 Phillips Mount, East Melindaburgh, HI 17698","2004-03-11",181,"Collection","Beauty",425.62,741
2959,"2024-01-28",5,390,"Mr. Jason Ramos","Mr.@default.com",123456789,"28832 Lewis Via Suite 925, West Yeseniafurt, CO 85150","1995-01-22",137,"Treatment","Clothing",185.29,458
2960,"2025-03-05",2,88,"Jessica Mendoza","Jessica@default.com",123456789,"9211 Garcia Lodge, Arnoldburgh, CT 25181","2007-03-14",258,"Media","Home",341.18,389
2961,"2025-04-26",1,791,"Brianna Black","Brianna@default.com",123456789,"91348 Christie Field Apt. 498, North Christinefort, NC 20961","1956-12-07",217,"Along","Home",127.38,291
2962,"2023-10-04",2,634,"Michael Robinson","Michael@default.com",123456789,"3271 Pittman Loop Suite 966, Williamberg, RI 82553","1957-01-21",142,"Key","Clothing",424.77,226
2963,"2023-10-07",8,303,"Christopher George","Christopher@default.com",123456789,"7773 Chang Groves Apt. 126, Port Lisaton, SC 43746","1966-03-25",28,"Cup","Electronics",353.25,248
2964,"2024-05-26",6,818,"Jose Wilson","Jose@default.com",123456789,"6126 King Locks, Jonestown, IL 08115","1973-01-25",33,"Garden","Clothing",409.47,870
2965,"2023-09-04",10,253,"Kayla Griffith","Kayla@default.com",123456789,"9862 Powers Trafficway, Yatesland, IN 32191","1979-03-04",191,"Source","Clothing",376.73,303
2966,"2024-07-21",1,731,"Erin Stout","Erin@default.com",123456789,"986 Davis Tunnel, Kellyburgh, WY 82586","1972-02-19",177,"Say","Beauty",103.57,221
2967,"2024-10-19",3,76,"Justin Waters","Justin@default.com",123456789,"4436 Ashley Trace Apt. 170, Meaganshire, WA 83596","1975-10-24",232,"Her","Home",36.79,410
2968,"2025-04-26",6,85,"Madeline Ramos","Madeline@default.com",123456789,"04071 Mcbride Corner Suite 153, Acostaland, VT 63166","1985-10-22",249,"Foot","Electronics",212.42,782
2969,"2024-02-08",2,275,"Taylor Booth","Taylor@default.com",123456789,"640 Richard Greens Apt. 740, Russellfurt, CT 88971","1991-01-17",257,"Here","Home",171.38,535
2970,"2025-01-16",8,158,"Michael Moody","Michael@default.com",123456789,"07227 Paul Mill Apt. 735, Jayside, KS 90196","2000-08-25",270,"Deep","Beauty",233.54,624
2971,"2025-04-19",7,390,"Mr. Jason Ramos","Mr.@default.com",123456789,"28832 Lewis Via Suite 925, West Yeseniafurt, CO 85150","1995-01-22",63,"As","Home",452.44,470
2972,"2024-02-13",3,729,"Terry Salas","Terry@default.com",200692611,"1350 Teresa Via Suite 253, Port Brian, KY 25838","1958-11-29",241,"Finally","Home",429.08,830
2973,"2023-09-01",10,803,"Susan Graham","Susan@default.com",123456789,"43626 Delacruz Via, Kimland, WA 99473","1968-10-11",273,"We","Clothing",109.77,101
2974,"2024-08-29",9,650,"Rick Rogers","Rick@default.com",123456789,"1080 Arthur Corner, Lake Chloeview, RI 55717","2001-08-02",273,"We","Clothing",109.77,101
2975,"2024-09-21",4,158,"Michael Moody","Michael@default.com",123456789,"07227 Paul Mill Apt. 735, Jayside, KS 90196","2000-08-25",150,"Might","Books",213.12,484
2976,"2024-03-25",4,758,"Vickie Stephens","Vickie@default.com",123456789,"54710 Wesley Grove, Wilkersonland, VA 52165","1992-02-10",232,"Her","Home",36.79,410
2977,"2024-12-25",5,399,"Ariel Grant","Ariel@default.com",123456789,"502 Christopher View Suite 616, Huntland, AZ 72752","2002-02-20",189,"Save","Electronics",329.75,852
2978,"2025-03-20",8,325,"Eric Chapman","Eric@default.com",123456789,"054 Christian Branch, Port Sandra, VT 38877","1955-04-17",34,"Whether","Clothing",153.19,700
2979,"2024-05-21",8,370,"Jessica Moore","Jessica@default.com",123456789,"1073 Gonzalez Divide, New Rachelberg, DE 48979","1984-07-09",97,"Million","Home",436.72,583
2980,"2024-07-11",5,110,"Heather Webster","Heather@default.com",123456789,"47624 Tyler Village Suite 838, East Lawrencehaven, MN 38770","1968-03-23",235,"Capital","Clothing",210.81,590
2981,"2023-10-01",4,94,"Ashley Clarke","Ashley@default.com",123456789,"068 Ashley Road Suite 816, Brownfort, CO 06733","1991-10-07",45,"Property","Home",318.95,677
2982,"2024-09-30",4,6,"Lisa Hester","Lisa@default.com",123456789,"682 Roman Park, Hernandezmouth, OH 59688","1992-12-19",42,"Probably","Beauty",304.39,355
2983,"2023-12-29",3,966,"Samantha Weiss MD","Samantha@default.com",123456789,"41671 Jordan Keys Apt. 259, West Clifford, DC 31706","2003-06-21",201,"Yourself","Electronics",230.95,46
2984,"2025-02-24",7,316,"Brian Morales","Brian@default.com",123456789,"39060 Guzman Flat Apt. 121, East Paulatown, MN 18231","1988-01-25",92,"Quality","Beauty",432.71,902
2985,"2023-10-11",9,456,"Erika Robinson","Erika@default.com",123456789,"3392 Sullivan Burg Suite 926, Mariafurt, MD 81317","1995-08-06",148,"Special","Clothing",151.35,595
2986,"2025-02-22",4,369,"Laura Calderon","Laura@default.com",123456789,"0648 Williams Cliff, West Traci, OH 32707","1983-07-31",40,"Theory","Books",278.85,801
