"order_id","quantity","order_date","flag_quantity","year_of_order","month_of_order","customer_id","name","email","gender","birthdate","type_customer","product_id","product_name","category","price","cost","new column","profit_margin","cost_ratio","price_range","payment_method","payment_status","payment_date","payment_group","pay_year","shipping_id","shipping_method","shipping_status","shipping_date","shipping_type_group"
"ORD11829",4,"2024-05-04","Valid",2024,5,"CUST1431","Jack White","zgonzalez@hotmail.com","Other","1964-10-03","Loyal","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-05-04","Card",2024,"SHP10829","Standard","Delivered","2024-05-06","Normal"
"ORD11830",5,"2025-01-02","Valid",2025,1,"CUST1292","Jeremy Reed","cameronwilliams@yahoo.com","Other","1979-12-28","New","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2025-01-04","Digital",2025,"SHP10830","Express","In Transit","2025-01-05","Fast"
"ORD11831",2,"2023-11-22","Valid",2023,11,"CUST1142","Patricia Rodriguez","james14@hotmail.com","Female","1959-01-28","VIP","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-11-24","Card",2023,"SHP10831","Same Day","Delivered","2023-11-27","Fast"
"ORD11832",5,"2024-06-12","Valid",2024,6,"CUST1418","Jeffrey Mills","jimmyallen@yahoo.com","Other","2004-01-03","Regular","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-06-13","Bank",2024,"SHP10832","Standard","Delivered","2024-06-14","Normal"
"ORD11833",1,"2025-06-10","Valid",2025,6,"CUST1475","Julie Dominguez","mario74@rocha.com","Male","1991-10-16","Regular","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-06-11","Card",2025,"SHP10833","Same Day","Delivered","2025-06-12","Fast"
"ORD11834",2,"2023-03-30","Valid",2023,3,"CUST1454","Alfred Galvan","josehenderson@gmail.com","Male","1955-05-17","VIP","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-04-01","Bank",2023,"SHP10834","Same Day","Delivered","2023-04-03","Fast"
"ORD11835",2,"2024-04-30","Valid",2024,4,"CUST1159","Jamie Smith","kburns@adams.com","Other","1976-01-04","Regular","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-04-30","Digital",2024,"SHP10835","Express","Delivered","2024-05-06","Fast"
"ORD11836",4,"2024-12-08","Valid",2024,12,"CUST1010","Monica Herrera","ryanbartlett@guerra.com","Other","2005-10-09","New","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-12-11","Digital",2024,"SHP10836","Express","Delivered","2024-12-10","Fast"
"ORD11837",5,"2023-12-16","Valid",2023,12,"CUST1137","Courtney Gonzalez","evanslisa@gmail.com","Other","1973-01-01","VIP","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-12-20","Digital",2023,"SHP10837","Standard","Failed","2023-12-20","Normal"
"ORD11838",2,"2023-03-25","Valid",2023,3,"CUST1456","Dustin Gallegos","whitekeith@gibson.info","Female","1988-05-28","Loyal","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-03-26","Card",2023,"SHP10838","Same Day","Delivered","2023-03-26","Fast"
"ORD11839",2,"2024-01-22","Valid",2024,1,"CUST1077","Megan Young","roberthill@fry.biz","Other","1996-06-23","Loyal","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-01-24","Digital",2024,"SHP10839","Express","Cancelled","2024-01-24","Fast"
"ORD11840",4,"2023-03-28","Valid",2023,3,"CUST1076","Angela Lopez","jim95@harper.com","Female","1978-05-05","New","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Failed","2023-03-28","Digital",2023,"SHP10840","Standard","Delivered","2023-04-03","Normal"
"ORD11841",4,"2023-11-03","Valid",2023,11,"CUST1440","Jeremy Mitchell","jeremy54@adams.info","Female","1975-08-10","Loyal","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-11-04","Digital",2023,"SHP10841","Standard","Delivered","2023-11-07","Normal"
"ORD11842",5,"2025-04-29","Valid",2025,4,"CUST1253","Barbara Dudley","perryeddie@hotmail.com","Male","2006-08-18","Regular","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-04-29","Bank",2025,"SHP10842","Express","Delivered","2025-05-05","Fast"
"ORD11843",1,"2023-06-03","Valid",2023,6,"CUST1408","Anthony Romero","christopherhill@gomez-foster.org","Other","1960-09-30","New","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-06-04","Digital",2023,"SHP10843","Same Day","Delivered","2023-06-05","Fast"
"ORD11844",1,"2024-03-15","Valid",2024,3,"CUST1257","Kathleen Moran","fosternatasha@hotmail.com","Male","1975-03-09","Regular","PROD1012","Lose","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-03-17","Card",2024,"SHP10844","Standard","Delivered","2024-03-16","Normal"
"ORD11845",3,"2025-01-09","Valid",2025,1,"CUST1319","Connie Brown","diamondbryant@yahoo.com","Female","1976-08-26","Loyal","PROD1026","Author","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-01-09","Digital",2025,"SHP10845","Express","Delivered","2025-01-11","Fast"
"ORD11846",2,"2023-09-21","Valid",2023,9,"CUST1290","David Smith","jessicadodson@sherman-schmidt.com","Female","2002-12-30","New","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-09-23","Bank",2023,"SHP10846","Standard","Failed","2023-09-25","Normal"
"ORD11847",5,"2025-01-04","Valid",2025,1,"CUST1262","Timothy Romero","lori82@gmail.com","Other","1973-03-05","Regular","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-01-04","Digital",2025,"SHP10847","Express","Delivered","2025-01-05","Fast"
"ORD11848",2,"2024-02-25","Valid",2024,2,"CUST1084","Zachary Ferrell","nicholas99@russo.org","Male","1968-02-18","Regular","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-02-26","Digital",2024,"SHP10848","Standard","Delivered","2024-02-26","Normal"
"ORD11849",5,"2024-05-07","Valid",2024,5,"CUST1145","Joyce Solis","lawrenceallen@white.com","Other","1973-01-02","VIP","PROD1009","Store","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-05-11","Digital",2024,"SHP10849","Same Day","Delivered","2024-05-08","Fast"
"ORD11850",5,"2024-09-24","Valid",2024,9,"CUST1322","Johnathan Davis","petersonmaria@kelley-brooks.com","Female","1983-08-21","VIP","PROD1038","Face","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-09-28","Bank",2024,"SHP10850","Standard","Delivered","2024-09-27","Normal"
"ORD11851",5,"2024-02-15","Valid",2024,2,"CUST1041","Fred Smith","joshuaevans@wise-bush.info","Other","1968-01-10","VIP","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-02-18","Digital",2024,"SHP10851","Express","Delivered","2024-02-19","Fast"
"ORD11852",2,"2023-06-22","Valid",2023,6,"CUST1373","Sergio Knight","stevendixon@yahoo.com","Female","1964-03-22","VIP","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-06-25","Digital",2023,"SHP10852","Express","Delivered","2023-06-25","Fast"
"ORD11853",4,"2023-01-04","Valid",2023,1,"CUST1124","Helen Jones","yfaulkner@gmail.com","Other","1955-10-18","New","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-01-06","Bank",2023,"SHP10853","Express","Delivered","2023-01-10","Fast"
"ORD11854",2,"2025-05-03","Valid",2025,5,"CUST1166","Alyssa Long","bsmith@gmail.com","Female","1988-08-11","Loyal","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-05-03","Bank",2025,"SHP10854","Same Day","Delivered","2025-05-04","Fast"
"ORD11855",5,"2024-10-01","Valid",2024,10,"CUST1424","Felicia Aguilar","cayers@hotmail.com","Male","1980-06-11","Regular","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-04","Card",2024,"SHP10855","Express","Delivered","2024-10-04","Fast"
"ORD11856",3,"2024-04-16","Valid",2024,4,"CUST1240","Andrew Avila","kenneth10@yahoo.com","Male","1992-12-24","VIP","PROD1005","Role","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-04-17","Bank",2024,"SHP10856","Express","Delivered","2024-04-18","Fast"
"ORD11857",1,"2023-04-20","Valid",2023,4,"CUST1458","Aaron Miller","jenniferacosta@gmail.com","Female","1991-07-12","VIP","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-04-24","Digital",2023,"SHP10857","Same Day","Cancelled","2023-04-23","Fast"
"ORD11858",5,"2025-05-16","Valid",2025,5,"CUST1486","Monica Miller","mirandabarbara@hotmail.com","Female","1978-04-17","New","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-05-16","Digital",2025,"SHP10858","Express","Delivered","2025-05-21","Fast"
"ORD11859",3,"2023-02-06","Valid",2023,2,"CUST1279","Nathan Malone","marywalter@gmail.com","Male","1970-04-04","New","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-02-10","Bank",2023,"SHP10859","Express","Delivered","2023-02-12","Fast"
"ORD11860",4,"2024-08-05","Valid",2024,8,"CUST1187","Samantha Garcia","rogersruben@brown.com","Other","1970-08-13","New","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2024-08-05","Digital",2024,"SHP10860","Same Day","Delivered","2024-08-06","Fast"
"ORD11861",5,"2025-03-11","Valid",2025,3,"CUST1301","Heather Fields","daniel17@lynch.net","Male","1956-09-26","New","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-03-14","Bank",2025,"SHP10861","Standard","Delivered","2025-03-12","Normal"
"ORD11862",3,"2023-01-31","Valid",2023,1,"CUST1018","Lisa Jackson","vmarshall@hotmail.com","Female","1981-05-17","New","PROD1032","Final","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-02-03","Digital",2023,"SHP10862","Express","Failed","2023-02-06","Fast"
"ORD11863",5,"2024-01-16","Valid",2024,1,"CUST1067","Carol Tucker","mitchellhector@gmail.com","Female","1967-07-04","VIP","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-01-18","Card",2024,"SHP10863","Standard","In Transit","2024-01-22","Normal"
"ORD11864",2,"2023-09-25","Valid",2023,9,"CUST1217","Mark Brown","wcasey@stephens-washington.org","Other","1975-10-20","New","PROD1007","Physical","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-09-25","Digital",2023,"SHP10864","Same Day","Delivered","2023-09-29","Fast"
"ORD11865",3,"2023-01-11","Valid",2023,1,"CUST1101","Cameron Parker","veronicaperez@hotmail.com","Other","1962-02-11","VIP","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-01-12","Card",2023,"SHP10865","Express","In Transit","2023-01-13","Fast"
"ORD11866",2,"2023-12-10","Valid",2023,12,"CUST1041","Fred Smith","joshuaevans@wise-bush.info","Other","1968-01-10","VIP","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-13","Card",2023,"SHP10866","Express","In Transit","2023-12-16","Fast"
"ORD11867",2,"2025-04-19","Valid",2025,4,"CUST1287","Carolyn Miller","lcook@walters-smith.com","Female","1988-09-22","New","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-04-21","Digital",2025,"SHP10867","Same Day","Delivered","2025-04-25","Fast"
"ORD11868",3,"2024-06-27","Valid",2024,6,"CUST1166","Alyssa Long","bsmith@gmail.com","Female","1988-08-11","Loyal","PROD1005","Role","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-06-30","Digital",2024,"SHP10868","Express","In Transit","2024-07-01","Fast"
"ORD11869",1,"2024-07-22","Valid",2024,7,"CUST1108","Evelyn Galvan","davisjesse@gmail.com","Male","2004-11-25","New","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-07-26","Digital",2024,"SHP10869","Standard","Delivered","2024-07-28","Normal"
"ORD11870",3,"2023-06-15","Valid",2023,6,"CUST1493","Mark Cox","andrew48@hawkins.com","Other","1974-11-07","Regular","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-06-18","Bank",2023,"SHP10870","Standard","Delivered","2023-06-18","Normal"
"ORD11871",1,"2024-11-30","Valid",2024,11,"CUST1035","Jeffrey Chavez","tammy99@gmail.com","Female","2002-01-12","VIP","PROD1034","Center","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-11-30","Digital",2024,"SHP10871","Same Day","Delivered","2024-12-05","Fast"
"ORD11872",5,"2023-12-08","Valid",2023,12,"CUST1231","Susan Serrano","carriemccall@walker.com","Male","1975-07-28","Loyal","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-10","Card",2023,"SHP10872","Express","Delivered","2023-12-13","Fast"
"ORD11873",5,"2024-04-26","Valid",2024,4,"CUST1228","Michael Bradshaw","fconner@stewart.org","Other","2001-02-03","Regular","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-04-26","Digital",2024,"SHP10873","Express","In Transit","2024-05-01","Fast"
"ORD11874",3,"2023-01-19","Valid",2023,1,"CUST1352","Kerry Chavez Dds","brownlaura@jones.biz","Other","1992-06-29","VIP","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-01-20","Digital",2023,"SHP10874","Same Day","Delivered","2023-01-25","Fast"
"ORD11875",5,"2024-09-19","Valid",2024,9,"CUST1163","Jeffrey Johnson","troymorris@yahoo.com","Female","1960-07-13","New","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-09-20","Card",2024,"SHP10875","Standard","In Transit","2024-09-24","Normal"
"ORD11876",4,"2023-07-03","Valid",2023,7,"CUST1386","Adam Burgess","crystalwilliams@thomas.net","Other","1963-10-02","New","PROD1047","Article","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-07-06","Bank",2023,"SHP10876","Standard","Delivered","2023-07-05","Normal"
"ORD11877",2,"2025-02-20","Valid",2025,2,"CUST1072","Brittney Phillips","johnreed@yahoo.com","Female","1956-03-10","VIP","PROD1005","Role","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-02-22","Digital",2025,"SHP10877","Same Day","Delivered","2025-02-23","Fast"
"ORD11878",2,"2024-06-28","Valid",2024,6,"CUST1135","Jose Schultz","whitney71@perry-nixon.com","Other","2001-12-10","Regular","PROD1024","Hundred","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-06-30","Card",2024,"SHP10878","Express","Delivered","2024-07-03","Fast"
"ORD11879",1,"2023-01-10","Valid",2023,1,"CUST1352","Kerry Chavez Dds","brownlaura@jones.biz","Other","1992-06-29","VIP","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-01-12","Bank",2023,"SHP10879","Standard","In Transit","2023-01-11","Normal"
"ORD11880",5,"2024-08-14","Valid",2024,8,"CUST1378","Anthony Moore","chardin@gmail.com","Male","2003-09-20","VIP","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2024-08-16","Digital",2024,"SHP10880","Express","Delivered","2024-08-20","Fast"
"ORD11881",1,"2023-07-11","Valid",2023,7,"CUST1069","William Baker","vegadorothy@hotmail.com","Male","1977-12-27","VIP","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-07-14","Bank",2023,"SHP10881","Standard","Delivered","2023-07-14","Normal"
"ORD11882",2,"2023-11-16","Valid",2023,11,"CUST1424","Felicia Aguilar","cayers@hotmail.com","Male","1980-06-11","Regular","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-11-16","Digital",2023,"SHP10882","Express","Delivered","2023-11-18","Fast"
"ORD11883",2,"2024-12-02","Valid",2024,12,"CUST1486","Monica Miller","mirandabarbara@hotmail.com","Female","1978-04-17","New","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-12-05","Digital",2024,"SHP10883","Standard","Delivered","2024-12-07","Normal"
"ORD11884",5,"2024-08-02","Valid",2024,8,"CUST1195","Allen Rosales","kellymueller@hotmail.com","Female","1992-04-22","VIP","PROD1012","Lose","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-08-02","Bank",2024,"SHP10884","Express","Cancelled","2024-08-04","Fast"
"ORD11885",4,"2024-04-19","Valid",2024,4,"CUST1268","Cynthia Rowe","frank41@yahoo.com","Female","1956-04-29","VIP","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-04-23","Digital",2024,"SHP10885","Same Day","Delivered","2024-04-25","Fast"
"ORD11886",4,"2025-05-09","Valid",2025,5,"CUST1048","Joshua Blair","adampierce@russell.info","Female","1996-06-17","Loyal","PROD1017","Also","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2025-05-13","Bank",2025,"SHP10886","Standard","Delivered","2025-05-14","Normal"
