"order_id","customer_id","product_id","order_date","quantity","amount_cleaned","name","email","gender","birthdate","payment_id","payment_method","payment_status","payment_date","product_name","category","price_formatted","shipping_id","shipping_method","shipping_date","shipping_status","status"
"ORD10685","CUST1169","PROD1018","2024-09-17",3,"$122.59","Daniel Murphy","kathrynjimenez@hotmail.com","Female","1991-03-29","N/A","N/A","N/A","N/A","Likely","Groceries","$41.69","N/A","N/A",,"N/A","N/A"
"ORD10686","CUST1100","PROD1036","2025-07-12",5,"$420.73 ","Sandra Aguilar","kmaldonado@hotmail.com","N/A","1958-09-29","N/A","N/A","N/A","N/A","Challenge","Clothing","$149.59","SHP10206","Pickup","2025-07-16","Delivered","Success"
"ORD10687","CUST1013","PROD1023","2025-04-29",1,"$216.66","Michele Williams","colleenbaker@moore.net","Male","1993-03-06","PAY10384","E-Wallet","Failed","2025-03-03","Anything","Beauty","$144.16","SHP10045","Standard","2025-07-16","Delivered","Success"
"ORD10688","CUST1169","PROD1040","2024-10-18",5,"$242.76","Daniel Murphy","kathrynjimenez@hotmail.com","Female","1991-03-29","N/A","N/A","N/A","N/A","Team","Clothing","$10.63","SHP10105","Express","2025-07-16","In Transit","Shipping"
"ORD10689","CUST1006","PROD1013","2025-02-01",2,"$320.9","Abigail Shaffer","alexis82@williams-brown.com","Male","1972-01-18","PAY10327","Cash","Pending","2024-10-20","Design","Books","$199.5","SHP10438","Pickup","2025-07-16","Delivered","Success"
"ORD10690","CUST1121","PROD1007","2024-09-21",3,"$393.51","Kenneth Scott","lisasolis@gmail.com","N/A","1985-05-25","PAY10190","Credit Card","Pending","2025-04-15","Space","Groceries","$37.35","SHP10194","Express","2025-07-16","In Transit","Shipping"
"ORD10691","CUST1125","PROD1042","2025-02-15",3,"$50.11","Erin Edwards","paulmiller@gmail.com","Male","1985-08-16","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","SHP10229","Pickup","2025-07-16","Pending","Waiting"
"ORD10692","CUST1047","PROD1023","2024-09-16",4,"$187.85","Shane Henderson","gcastaneda@james.org","Male","1999-01-09","N/A","N/A","N/A","N/A","Anything","Beauty","$144.16","N/A","N/A",,"N/A","N/A"
"ORD10693","CUST1011","PROD1016","2024-11-21",4,"$235.2 ","Jamie Arnold","tkerr@hotmail.com","N/A","1977-06-24","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10482","Express","2025-07-16","In Transit","Shipping"
"ORD10694","CUST1068","PROD1036","2025-02-18",1,"$79.81","James Brown","andersonmichael@chapman.com","Male","1996-05-13","N/A","N/A","N/A","N/A","Challenge","Clothing","$149.59","N/A","N/A",,"N/A","N/A"
"ORD10695","CUST1021","PROD1042","2024-12-28",3,"$405.05","Patty Perez","ecosta@yahoo.com","N/A","1983-08-24","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","N/A","N/A",,"N/A","N/A"
"ORD10696","CUST1193","PROD1037","2025-01-11",2,"$279.03","Angelica Keith","danielyang@gmail.com","Female","1971-05-20","N/A","N/A","N/A","N/A","Most","Electronics","$260.75","SHP10096","Standard","2025-07-16","Delivered","Success"
"ORD10697","CUST1133","PROD1026","2024-10-14",5,"$345.1","Daniel Kennedy","myerstheodore@hughes.com","Female","1956-01-09","N/A","N/A","N/A","N/A","Another","Electronics","$244.33","N/A","N/A",,"N/A","N/A"
"ORD10698","CUST1146","PROD1015","2025-05-21",4,"$152.93","Victoria Larson","xrush@hines-berry.net","Male","1991-05-14","N/A","N/A","N/A","N/A","Blood","Groceries","$27.58","SHP10361","Express","2025-07-16","In Transit","Shipping"
"ORD10699","CUST1182","PROD1002","2024-12-20",5,"$287.75 ","Angela Vaughn","tammy99@gmail.com","N/A","2005-12-30","PAY10098","Credit Card","Pending","2024-10-19","Almost","Groceries","$265.89","SHP10214","Pickup","2025-07-16","In Transit","Shipping"
"ORD10700","CUST1030","PROD1048","2025-03-17",4,"$90.58 ","Rebecca Henderson","kendra65@adams.org","Female","1987-01-12","N/A","N/A","N/A","N/A","Remember","Beauty","$201.94","N/A","N/A",,"N/A","N/A"
"ORD10701","CUST1054","PROD1012","2024-09-25",2,"$26.12","Shannon Jones","linda71@gmail.com","Female","1986-03-18","PAY10380","Credit Card","Completed","2025-07-16","Effect","Clothing","$25.71","SHP10251","Pickup","2025-07-16","In Transit","Shipping"
"ORD10702","CUST1174","PROD1027","2024-09-26",2,"$498.65 ","Nicole Herring","kathryn50@yahoo.com","N/A","1966-09-07","PAY10014","Cash","Completed","2024-10-25","Interest","Clothing","$258.23","SHP10411","Express","2025-07-16","Delivered","Success"
"ORD10703","CUST1152","PROD1016","2025-03-21",3,"$455.85","Denise Jones","jenniferho@hotmail.com","Female","1982-05-13","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10171","Pickup","2025-07-16","Pending","Waiting"
"ORD10704","CUST1022","PROD1024","2025-03-28",5,"$201.69","Ethan Adams","manuel12@yahoo.com","N/A","1989-08-09","PAY10004","Bank Transfer","Failed","2024-09-11","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10705","CUST1070","PROD1033","2024-12-30",4,"$459.0","Jordan Henderson","xwest@wheeler.org","Male","1969-06-14","PAY10041","Credit Card","Pending","2024-12-07","Treat","Groceries","$228.53","N/A","N/A",,"N/A","N/A"
"ORD10706","CUST1179","PROD1039","2024-12-16",5,"$263.67","Robert Oconnell","phillipjensen@yahoo.com","Male","2004-01-27","PAY10249","Bank Transfer","Failed","2025-02-28","East","Electronics","$57.74","N/A","N/A",,"N/A","N/A"
"ORD10707","CUST1028","PROD1026","2024-07-27",2,"$78.36","Zachary Hicks","tyronemoran@thornton.info","N/A","1967-02-11","PAY10002","Credit Card","Pending","2025-06-13","Another","Electronics","$244.33","SHP10218","Express","2025-07-16","In Transit","Shipping"
"ORD10708","CUST1027","PROD1036","2025-04-28",1,"$393.94","Stephanie Ross","andrea86@walker.info","N/A","1961-01-11","N/A","N/A","N/A","N/A","Challenge","Clothing","$149.59","SHP10127","Express","2025-07-16","Pending","Waiting"
"ORD10709","CUST1105","PROD1016","2025-03-11",4,"$329.12","Marc Moore","ycarpenter@hotmail.com","Female","1991-01-22","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10142","Pickup","2025-07-16","In Transit","Shipping"
"ORD10710","CUST1009","PROD1011","2025-06-23",3,"$204.47","Ryan Munoz","rayglenda@gmail.com","Male","1955-07-02","PAY10422","E-Wallet","Completed","2024-08-06","Admit","Groceries","$260.51","SHP10180","Express","2025-07-16","In Transit","Shipping"
"ORD10711","CUST1009","PROD1025","2024-09-30",3,"$346.8","Ryan Munoz","rayglenda@gmail.com","Male","1955-07-02","PAY10443","Credit Card","Failed","2024-08-29","Sit","Beauty","$31.86","N/A","N/A",,"N/A","N/A"
"ORD10712","CUST1190","PROD1030","2025-01-06",3,"$449.03","Debra Morton","david86@yahoo.com","N/A","1990-09-27","N/A","N/A","N/A","N/A","Notice","Books","$166.77","SHP10242","Pickup","2025-07-16","In Transit","Shipping"
"ORD10713","CUST1086","PROD1019","2025-03-02",3,"$143.77","Shirley Suarez","moorekaren@craig.info","N/A","2006-05-21","PAY10458","Credit Card","Completed","2025-06-24","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10714","CUST1178","PROD1043","2024-12-29",1,"$486.39 ","Lawrence Adkins","catherinerobertson@yahoo.com","N/A","1963-03-17","PAY10357","Credit Card","Completed","2025-05-06","Parent","Books","$237.69","N/A","N/A",,"N/A","N/A"
"ORD10715","CUST1034","PROD1019","2024-12-14",4,"$388.15","Debra Davidson","tylerjohnson@hotmail.com","Female","1972-04-14","PAY10444","E-Wallet","Pending","2024-11-12","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10716","CUST1068","PROD1046","2024-07-17",4,"$304.46","James Brown","andersonmichael@chapman.com","Male","1996-05-13","N/A","N/A","N/A","N/A","Piece","Clothing","$221.85","SHP10154","Express","2025-07-16","In Transit","Shipping"
"ORD10717","CUST1048","PROD1028","2025-04-15",2,"$457.15","Joshua Blair","andrew64@gmail.com","Female","1979-01-03","N/A","N/A","N/A","N/A","Leg","Clothing","$38.39","SHP10450","Pickup","2025-07-16","Pending","Waiting"
"ORD10718","CUST1189","PROD1031","2024-10-07",5,"$434.26","Jessica Gross","ybailey@hotmail.com","N/A","1983-05-27","PAY10131","Cash","Failed","2024-11-26","Director","Electronics","$14.28","SHP10077","Express","2025-07-16","In Transit","Shipping"
"ORD10719","CUST1131","PROD1010","2024-10-03",1,"$159.01","Dustin Jordan","jennifercarter@mendez.org","N/A","1975-07-06","PAY10284","Cash","Pending","2025-04-25","Visit","Beauty","$129.22","SHP10404","Pickup","2025-07-16","In Transit","Shipping"
"ORD10720","CUST1034","PROD1049","2024-11-01",5,"$440.27","Debra Davidson","tylerjohnson@hotmail.com","Female","1972-04-14","N/A","N/A","N/A","N/A","Tell","Clothing","$151.13","N/A","N/A",,"N/A","N/A"
"ORD10721","CUST1044","PROD1012","2025-05-04",2,"$419.3 ","Angelica Tucker","stevenking@estrada-nolan.info","Male","1993-07-10","N/A","N/A","N/A","N/A","Effect","Clothing","$25.71","SHP10264","Standard","2025-07-16","Pending","Waiting"
"ORD10722","CUST1008","PROD1029","2025-04-15",1,"$459.43 ","Gabrielle Davis","ewilson@yahoo.com","N/A","1967-03-19","N/A","N/A","N/A","N/A","East","Electronics","$199.12","N/A","N/A",,"N/A","N/A"
"ORD10723","CUST1070","PROD1023","2025-05-26",4,"$255.04","Jordan Henderson","xwest@wheeler.org","Male","1969-06-14","PAY10049","Bank Transfer","Failed","2024-10-24","Anything","Beauty","$144.16","N/A","N/A",,"N/A","N/A"
"ORD10724","CUST1174","PROD1001","2025-05-21",2,"$189.37","Nicole Herring","kathryn50@yahoo.com","N/A","1966-09-07","N/A","N/A","N/A","N/A","Budget","Clothing","$219.77","SHP10319","Pickup","2025-07-16","Pending","Waiting"
"ORD10725","CUST1045","PROD1030","2024-08-09",5,"$277.91","Philip Cannon","charleslandry@hotmail.com","Male","1955-04-27","PAY10154","Cash","Completed","2025-02-27","Notice","Books","$166.77","N/A","N/A",,"N/A","N/A"
"ORD10726","CUST1041","PROD1016","2025-02-25",1,"$146.11","Fred Smith","tjackson@williams.com","Male","1975-02-01","PAY10480","Bank Transfer","Failed","2024-11-26","Phone","Beauty","$221.18","SHP10265","Standard","2025-07-16","In Transit","Shipping"
"ORD10727","CUST1012","PROD1010","2024-08-24",5,"$391.02 ","Lisa Hensley","ashley09@hotmail.com","N/A","1974-08-13","N/A","N/A","N/A","N/A","Visit","Beauty","$129.22","SHP10175","Express","2025-07-16","In Transit","Shipping"
"ORD10728","CUST1056","PROD1041","2025-05-22",2,"$340.46","Timothy Duncan","vrichardson@baker.com","Male","1965-05-29","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","SHP10161","Express","2025-07-16","Pending","Waiting"
"ORD10729","CUST1166","PROD1026","2025-06-19",5,"$14.93","Alyssa Long","michelle55@anderson-wood.net","Female","1960-01-01","PAY10492","Bank Transfer","Pending","2025-02-03","Another","Electronics","$244.33","N/A","N/A",,"N/A","N/A"
"ORD10730","CUST1121","PROD1008","2025-02-09",2,"$302.57","Kenneth Scott","lisasolis@gmail.com","N/A","1985-05-25","N/A","N/A","N/A","N/A","Would","Clothing","$201.1","N/A","N/A",,"N/A","N/A"
"ORD10731","CUST1057","PROD1016","2024-09-26",5,"$403.52","Richard Aguirre","thomasharvey@murphy.info","Female","1982-02-16","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10169","Standard","2025-07-16","Pending","Waiting"
"ORD10732","CUST1182","PROD1045","2024-12-05",3,"$214.78","Angela Vaughn","tammy99@gmail.com","N/A","2005-12-30","N/A","N/A","N/A","N/A","Participant","Groceries","$212.01","N/A","N/A",,"N/A","N/A"
"ORD10733","CUST1089","PROD1029","2024-11-19",3,"$113.01","Aimee Montoya","djoyce@harris.com","Male","2005-11-25","N/A","N/A","N/A","N/A","East","Electronics","$199.12","SHP10058","Pickup","2025-07-16","In Transit","Shipping"
"ORD10734","CUST1173","PROD1033","2024-09-30",5,"$201.59","Matthew Harrington","amanda16@gmail.com","N/A","1962-08-12","N/A","N/A","N/A","N/A","Treat","Groceries","$228.53","SHP10083","Pickup","2025-07-16","In Transit","Shipping"
"ORD10735","CUST1001","PROD1032","2025-01-09",3,"$282.92","Noah Rhodes","kevinperkins@yahoo.com","Male","1977-01-16","PAY10138","Cash","Completed","2024-09-23","Somebody","Groceries","$37.05","N/A","N/A",,"N/A","N/A"
"ORD10736","CUST1076","PROD1043","2024-08-29",1,"$243.46","Angela Lopez","ronald45@mcdaniel.com","Female","1995-10-05","N/A","N/A","N/A","N/A","Parent","Books","$237.69","N/A","N/A",,"N/A","N/A"
"ORD10737","CUST1070","PROD1040","2024-10-25",3,"$431.44","Jordan Henderson","xwest@wheeler.org","Male","1969-06-14","N/A","N/A","N/A","N/A","Team","Clothing","$10.63","SHP10443","Pickup","2025-07-16","In Transit","Shipping"
"ORD10738","CUST1167","PROD1045","2025-04-02",3,"$98.24 ","Alyssa Day","john14@wright-davis.com","Male","2000-12-31","PAY10091","Cash","Pending","2025-01-05","Participant","Groceries","$212.01","SHP10085","Standard","2025-07-16","In Transit","Shipping"
"ORD10739","CUST1014","PROD1038","2025-06-16",4,"$331.96 ","Dylan Miller","aaronhayes@harrison.com","N/A","2000-06-07","N/A","N/A","N/A","N/A","Figure","Electronics","$271.71","N/A","N/A",,"N/A","N/A"
"ORD10740","CUST1184","PROD1001","2025-01-22",4,"$498.75","Lindsay Martinez","leescott@hernandez-vaughn.biz","N/A","1974-11-04","PAY10277","Bank Transfer","Pending","2024-12-09","Budget","Clothing","$219.77","N/A","N/A",,"N/A","N/A"
"ORD10741","CUST1107","PROD1025","2025-02-05",4,"$369.68 ","Sierra Johnson","shepherdmary@hotmail.com","Male","1965-09-26","PAY10044","Cash","Failed","2025-07-15","Sit","Beauty","$31.86","SHP10369","Express","2025-07-16","Pending","Waiting"
"ORD10742","CUST1087","PROD1046","2025-03-21",2,"$344.73","Christopher Bass","alawson@yahoo.com","N/A","1971-05-19","PAY10168","Credit Card","Pending","2025-05-08","Piece","Clothing","$221.85","SHP10275","Standard","2025-07-16","Delivered","Success"
"ORD10743","CUST1171","PROD1022","2024-11-14",5,"$153.6 ","Darlene Miller","pwagner@aguilar.com","Female","1999-01-05","PAY10217","Credit Card","Failed","2025-07-07","Turn","Books","$63.21","N/A","N/A",,"N/A","N/A"
"ORD10744","CUST1168","PROD1035","2025-03-04",2,"$150.42","Joel Williams","kwright@yahoo.com","Female","1999-07-29","N/A","N/A","N/A","N/A","Arrive","Groceries","$127.86","N/A","N/A",,"N/A","N/A"
"ORD10745","CUST1032","PROD1047","2024-12-13",3,"$363.97 ","Tricia Valencia","mcantu@hotmail.com","Female","1971-06-03","PAY10411","Credit Card","Pending","2024-11-02","Spring","Books","$237.17","N/A","N/A",,"N/A","N/A"
"ORD10746","CUST1174","PROD1021","2025-03-10",1,"$115.02 ","Nicole Herring","kathryn50@yahoo.com","N/A","1966-09-07","N/A","N/A","N/A","N/A","Score","Beauty","$50.65","SHP10484","Express","2025-07-16","Pending","Waiting"
"ORD10747","CUST1190","PROD1019","2024-12-15",4,"$395.1","Debra Morton","david86@yahoo.com","N/A","1990-09-27","PAY10441","Cash","Pending","2025-01-15","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10748","CUST1095","PROD1016","2025-02-28",5,"$150.56","Anna Henderson","kimdaniel@yahoo.com","Male","2002-06-07","PAY10291","Bank Transfer","Failed","2025-02-21","Phone","Beauty","$221.18","SHP10130","Standard","2025-07-16","In Transit","Shipping"
"ORD10749","CUST1120","PROD1003","2024-08-29",5,"$292.25","Larry Dixon","xhammond@yahoo.com","Female","1958-04-29","PAY10062","Credit Card","Failed","2025-07-02","Table","Electronics","$177.1","N/A","N/A",,"N/A","N/A"
"ORD10750","CUST1120","PROD1012","2024-11-28",5,"$64.31","Larry Dixon","xhammond@yahoo.com","Female","1958-04-29","PAY10038","Cash","Completed","2024-09-30","Effect","Clothing","$25.71","N/A","N/A",,"N/A","N/A"
"ORD10751","CUST1135","PROD1019","2024-11-29",4,"$31.76 ","Jose Schultz","epollard@white.info","Female","1971-11-09","PAY10275","Cash","Completed","2025-05-28","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10752","CUST1035","PROD1012","2025-06-09",3,"$207.55","Jeffrey Chavez","sawyerscott@hotmail.com","Male","1980-08-22","N/A","N/A","N/A","N/A","Effect","Clothing","$25.71","SHP10284","Express","2025-07-16","In Transit","Shipping"
"ORD10753","CUST1036","PROD1020","2025-01-09",2,"$390.58","Sherri Baker","bowenrobert@hotmail.com","Male","1970-07-26","PAY10371","E-Wallet","Pending","2024-08-13","Remember","Books","$165.52","SHP10118","Standard","2025-07-16","Delivered","Success"
"ORD10754","CUST1085","PROD1040","2025-03-12",2,"$160.14","Daniel Baker","nicholaschavez@wood.com","Female","1969-05-27","N/A","N/A","N/A","N/A","Team","Clothing","$10.63","SHP10162","Express","2025-07-16","Delivered","Success"
"ORD10755","CUST1001","PROD1028","2024-09-21",3,"$108.64 ","Noah Rhodes","kevinperkins@yahoo.com","Male","1977-01-16","N/A","N/A","N/A","N/A","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10756","CUST1147","PROD1048","2025-05-28",2,"$247.34","Stephanie Salazar","redwards@gmail.com","N/A","1958-08-22","N/A","N/A","N/A","N/A","Remember","Beauty","$201.94","SHP10271","Pickup","2025-07-16","Delivered","Success"
"ORD10757","CUST1033","PROD1039","2025-04-03",4,"$318.58","Nathan Maldonado","xhall@williams-garner.biz","N/A","1955-01-02","PAY10430","Cash","Pending","2025-03-15","East","Electronics","$57.74","SHP10230","Express","2025-07-16","In Transit","Shipping"
"ORD10758","CUST1109","PROD1030","2025-04-16",4,"$7.31 ","Sharon Cochran","paul59@gmail.com","Female","1989-12-13","N/A","N/A","N/A","N/A","Notice","Books","$166.77","N/A","N/A",,"N/A","N/A"
"ORD10759","CUST1187","PROD1023","2025-05-22",1,"$446.54 ","Samantha Garcia","amy49@yahoo.com","Female","2003-06-23","N/A","N/A","N/A","N/A","Anything","Beauty","$144.16","SHP10405","Pickup","2025-07-16","Delivered","Success"
"ORD10760","CUST1004","PROD1043","2024-11-08",1,"$315.21 ","Cristian Santos","leslienewton@lopez.org","Female","1985-10-08","PAY10457","E-Wallet","Pending","2024-12-07","Parent","Books","$237.69","SHP10084","Standard","2025-07-16","Pending","Waiting"
"ORD10761","CUST1057","PROD1044","2025-07-07",3,"$159.49","Richard Aguirre","thomasharvey@murphy.info","Female","1982-02-16","PAY10150","Cash","Failed","2025-01-15","From","Electronics","$92.72","SHP10256","Pickup","2025-07-16","In Transit","Shipping"
"ORD10762","CUST1098","PROD1032","2025-03-11",5,"$156.53","Jessica Smith","joelthomas@gmail.com","Female","1992-12-06","PAY10227","Bank Transfer","Pending","2025-06-08","Somebody","Groceries","$37.05","N/A","N/A",,"N/A","N/A"
"ORD10763","CUST1011","PROD1019","2025-03-02",3,"$230.68","Jamie Arnold","tkerr@hotmail.com","N/A","1977-06-24","PAY10347","Cash","Pending","2024-11-29","Piece","Clothing","$65.56","SHP10025","Pickup","2025-07-16","Pending","Waiting"
"ORD10764","CUST1111","PROD1043","2024-08-17",2,"$174.65","Shannon Walker","jennifer92@yahoo.com","Female","1962-06-14","PAY10184","Cash","Failed","2025-04-28","Parent","Books","$237.69","SHP10410","Standard","2025-07-16","Pending","Waiting"
"ORD10765","CUST1091","PROD1048","2025-04-03",2,"$86.62","Brian Rodriguez","davidpatel@gmail.com","N/A","1960-02-10","PAY10305","Bank Transfer","Failed","2024-09-08","Remember","Beauty","$201.94","SHP10195","Express","2025-07-16","In Transit","Shipping"
"ORD10766","CUST1004","PROD1014","2024-09-06",2,"$364.95 ","Cristian Santos","leslienewton@lopez.org","Female","1985-10-08","N/A","N/A","N/A","N/A","Audience","Groceries","$197.39","SHP10155","Express","2025-07-16","Delivered","Success"
"ORD10767","CUST1054","PROD1046","2024-11-14",1,"$296.9 ","Shannon Jones","linda71@gmail.com","Female","1986-03-18","PAY10181","Credit Card","Failed","2025-03-03","Piece","Clothing","$221.85","N/A","N/A",,"N/A","N/A"
"ORD10768","CUST1031","PROD1023","2024-08-30",1,"$190.72","James Ferrell","seanwashington@yahoo.com","Male","1976-07-24","PAY10436","Bank Transfer","Completed","2024-10-04","Anything","Beauty","$144.16","SHP10210","Standard","2025-07-16","Pending","Waiting"
"ORD10769","CUST1197","PROD1034","2024-10-16",5,"$29.05","Spencer Haynes","lkhan@osborn.info","Female","1973-04-19","N/A","N/A","N/A","N/A","Stand","Clothing","$78.55","SHP10000","Express","2025-07-16","In Transit","Shipping"
"ORD10770","CUST1169","PROD1006","2024-11-11",1,"$28.88","Daniel Murphy","kathrynjimenez@hotmail.com","Female","1991-03-29","PAY10331","E-Wallet","Completed","2024-10-23","Possible","Electronics","$128.05","SHP10343","Standard","2025-07-16","Pending","Waiting"
"ORD10771","CUST1106","PROD1028","2024-08-30",4,"$66.18","Sharon Cherry","kstout@lopez.com","Male","1964-09-26","N/A","N/A","N/A","N/A","Leg","Clothing","$38.39","SHP10222","Express","2025-07-16","In Transit","Shipping"
"ORD10772","CUST1121","PROD1044","2024-09-25",2,"$106.72","Kenneth Scott","lisasolis@gmail.com","N/A","1985-05-25","N/A","N/A","N/A","N/A","From","Electronics","$92.72","N/A","N/A",,"N/A","N/A"
"ORD10773","CUST1077","PROD1026","2024-12-07",1,"$332.93","Megan Young","daviscolin@watson.net","Female","1979-12-19","N/A","N/A","N/A","N/A","Another","Electronics","$244.33","SHP10268","Standard","2025-07-16","Pending","Waiting"
"ORD10774","CUST1159","PROD1038","2025-04-11",2,"$212.32","Jamie Smith","meghan43@hotmail.com","N/A","1998-06-29","PAY10035","Cash","Failed","2025-05-15","Figure","Electronics","$271.71","SHP10446","Standard","2025-07-16","In Transit","Shipping"
"ORD10775","CUST1130","PROD1046","2024-09-08",5,"$63.28","Elizabeth Kelley","robertbauer@brown-copeland.info","Female","2000-04-27","PAY10410","Credit Card","Pending","2025-03-29","Piece","Clothing","$221.85","SHP10101","Pickup","2025-07-16","Pending","Waiting"
"ORD10776","CUST1027","PROD1031","2025-01-30",2,"$306.46","Stephanie Ross","andrea86@walker.info","N/A","1961-01-11","N/A","N/A","N/A","N/A","Director","Electronics","$14.28","N/A","N/A",,"N/A","N/A"
"ORD10777","CUST1133","PROD1012","2024-12-13",3,"$353.2","Daniel Kennedy","myerstheodore@hughes.com","Female","1956-01-09","PAY10017","E-Wallet","Failed","2024-07-28","Effect","Clothing","$25.71","SHP10065","Standard","2025-07-16","Delivered","Success"
"ORD10778","CUST1041","PROD1002","2024-12-25",5,"$250.7 ","Fred Smith","tjackson@williams.com","Male","1975-02-01","N/A","N/A","N/A","N/A","Almost","Groceries","$265.89","N/A","N/A",,"N/A","N/A"
"ORD10779","CUST1176","PROD1030","2025-03-04",3,"$121.08","Michael Elliott","theresalong@grant-diaz.com","N/A","1981-04-15","N/A","N/A","N/A","N/A","Notice","Books","$166.77","SHP10185","Pickup","2025-07-16","Delivered","Success"
"ORD10780","CUST1171","PROD1005","2024-09-07",1,"$418.44","Darlene Miller","pwagner@aguilar.com","Female","1999-01-05","PAY10359","Credit Card","Pending","2024-10-11","Kind","Beauty","$147.16","SHP10143","Pickup","2025-07-16","In Transit","Shipping"
"ORD10781","CUST1038","PROD1005","2025-02-24",5,"$42.15","Elizabeth Fowler","ofinley@hotmail.com","Female","2005-10-31","N/A","N/A","N/A","N/A","Kind","Beauty","$147.16","N/A","N/A",,"N/A","N/A"
"ORD10782","CUST1065","PROD1041","2024-12-12",2,"$231.09","Amber Kidd","buchananjohn@buchanan.com","Male","1998-01-02","PAY10214","Bank Transfer","Failed","2025-01-17","Whom","Electronics","$123.22","N/A","N/A",,"N/A","N/A"
"ORD10783","CUST1067","PROD1029","2024-12-27",1,"$54.41 ","Carol Tucker","vanessafernandez@gmail.com","Male","1979-07-21","N/A","N/A","N/A","N/A","East","Electronics","$199.12","SHP10462","Standard","2025-07-16","Pending","Waiting"
"ORD10784","CUST1010","PROD1018","2024-09-26",3,"$401.79","Monica Herrera","christopher31@duran.com","N/A","2004-08-31","PAY10225","Credit Card","Pending","2025-07-07","Likely","Groceries","$41.69","N/A","N/A",,"N/A","N/A"
"ORD10785","CUST1109","PROD1047","2025-01-21",1,"$52.02","Sharon Cochran","paul59@gmail.com","Female","1989-12-13","N/A","N/A","N/A","N/A","Spring","Books","$237.17","SHP10054","Pickup","2025-07-16","Delivered","Success"
"ORD10786","CUST1002","PROD1008","2025-03-19",2,"$167.69","Angie Henderson","jbarajas@yahoo.com","Male","1965-08-06","N/A","N/A","N/A","N/A","Would","Clothing","$201.1","N/A","N/A",,"N/A","N/A"
"ORD10787","CUST1159","PROD1017","2025-02-09",1,"$189.45","Jamie Smith","meghan43@hotmail.com","N/A","1998-06-29","N/A","N/A","N/A","N/A","Along","Clothing","$242.17","N/A","N/A",,"N/A","N/A"
"ORD10788","CUST1046","PROD1007","2025-04-11",4,"$203.12","John Pierce","dvaughn@yahoo.com","Female","1972-05-03","PAY10303","E-Wallet","Failed","2025-07-14","Space","Groceries","$37.35","SHP10373","Express","2025-07-16","In Transit","Shipping"
"ORD10789","CUST1069","PROD1024","2025-07-07",4,"$400.95 ","William Baker","martinezrobert@gmail.com","N/A","1969-07-27","PAY10297","Bank Transfer","Failed","2025-05-26","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10790","CUST1028","PROD1008","2025-03-23",1,"$490.88 ","Zachary Hicks","tyronemoran@thornton.info","N/A","1967-02-11","PAY10248","Credit Card","Failed","2024-12-16","Would","Clothing","$201.1","SHP10108","Standard","2025-07-16","In Transit","Shipping"
"ORD10791","CUST1026","PROD1026","2025-07-12",5,"$243.92","Justin Baker","andrea47@washington.com","N/A","2000-01-31","N/A","N/A","N/A","N/A","Another","Electronics","$244.33","SHP10388","Pickup","2025-07-16","Pending","Waiting"
"ORD10792","CUST1046","PROD1039","2024-09-21",4,"$390.69","John Pierce","dvaughn@yahoo.com","Female","1972-05-03","PAY10356","Bank Transfer","Completed","2025-03-25","East","Electronics","$57.74","SHP10307","Pickup","2025-07-16","In Transit","Shipping"
"ORD10793","CUST1175","PROD1046","2025-02-16",2,"$244.12","Alex Hernandez","michaelroberts@gordon-duran.com","Female","1991-02-06","N/A","N/A","N/A","N/A","Piece","Clothing","$221.85","SHP10406","Pickup","2025-07-16","In Transit","Shipping"
"ORD10794","CUST1028","PROD1026","2024-09-18",4,"$27.76","Zachary Hicks","tyronemoran@thornton.info","N/A","1967-02-11","PAY10087","E-Wallet","Failed","2025-07-03","Another","Electronics","$244.33","SHP10274","Express","2025-07-16","Delivered","Success"
"ORD10795","CUST1167","PROD1020","2025-01-22",1,"$353.76 ","Alyssa Day","john14@wright-davis.com","Male","2000-12-31","PAY10377","Credit Card","Failed","2025-04-26","Remember","Books","$165.52","N/A","N/A",,"N/A","N/A"
"ORD10796","CUST1171","PROD1021","2024-11-05",5,"$263.94","Darlene Miller","pwagner@aguilar.com","Female","1999-01-05","PAY10310","Cash","Pending","2024-11-27","Score","Beauty","$50.65","N/A","N/A",,"N/A","N/A"
"ORD10797","CUST1110","PROD1042","2024-09-08",2,"$243.56","Richard Rodriguez","riveraangela@yahoo.com","Female","1984-08-10","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","N/A","N/A",,"N/A","N/A"
